Time 0
_________________________________________________________________
|-------x-------|-------y-------|-------z-------|---Solution----|
|        109.947|        39.2463|              0|       -205.474|
|        133.588|        39.2463|              0|       -170.241|
|        161.957|        39.2463|              0|       -134.278|
|            196|        39.2463|              0|       -97.7956|
|        236.851|        39.2463|              0|       -60.8657|
|        285.873|        39.2463|              0|       -23.3794|
|        344.699|        39.2463|              0|        15.0677|
|         415.29|        39.2463|              0|        55.4553|
|            500|        39.2463|              0|            100|
|           -500|         48.747|              0|            100|
|       -399.845|         48.747|              0|        47.3518|
|       -319.722|         48.747|              0|       0.178476|
|       -255.623|         48.747|              0|        -44.535|
|       -204.343|         48.747|              0|       -87.7955|
|        -163.32|         48.747|              0|       -129.759|
|       -130.501|         48.747|              0|       -170.144|
|       -104.246|         48.747|              0|       -208.383|
|       -83.2423|         48.747|              0|       -243.702|
|       -66.4392|         48.747|              0|       -275.234|
|       -52.9966|         48.747|              0|       -302.204|
|       -42.2426|         48.747|              0|       -324.155|
|       -33.6394|         48.747|              0|        -341.12|
|       -26.7568|         48.747|              0|       -353.604|
|       -21.2507|         48.747|              0|       -362.411|
|       -16.8459|         48.747|              0|       -368.419|
|        -13.322|         48.747|              0|       -372.413|
|       -10.5029|         48.747|              0|       -375.019|
|       -8.24761|         48.747|              0|       -376.693|
|       -6.44338|         48.747|              0|       -377.756|
|             -5|         48.747|              0|       -378.425|
|          -4.25|         48.747|              0|       -378.707|
|           -3.5|         48.747|              0|       -378.944|
|          -2.75|         48.747|              0|       -379.135|
|             -2|         48.747|              0|       -379.281|
|           -1.5|         48.747|              0|       -379.353|
|             -1|         48.747|              0|       -379.404|
|           -0.5|         48.747|              0|       -379.435|
|              0|         48.747|              0|       -379.445|
|            0.5|         48.747|              0|       -379.435|
|              1|         48.747|              0|       -379.405|
|            1.5|         48.747|              0|       -379.354|
|              2|         48.747|              0|       -379.282|
|           2.75|         48.747|              0|       -379.137|
|            3.5|         48.747|              0|       -378.946|
|           4.25|         48.747|              0|       -378.709|
|              5|         48.747|              0|       -378.428|
|        7.65148|         48.747|              0|       -377.077|
|        10.8333|         48.747|              0|        -374.75|
|        14.6514|         48.747|              0|        -371.01|
|        19.2332|         48.747|              0|       -365.307|
|        24.7313|         48.747|              0|       -357.007|
|         31.329|         48.747|              0|       -345.474|
|        39.2463|         48.747|              0|       -330.193|
|         48.747|         48.747|              0|       -310.916|
|        60.1479|         48.747|              0|       -287.734|
|         73.829|         48.747|              0|       -261.052|
|        90.2463|         48.747|              0|       -231.466|
|        109.947|         48.747|              0|       -199.622|
|        133.588|         48.747|              0|       -166.107|
|        161.957|         48.747|              0|       -131.392|
|            196|         48.747|              0|       -95.8058|
|        236.851|         48.747|              0|       -59.5166|
|        285.873|         48.747|              0|       -22.4941|
|        344.699|         48.747|              0|        15.6061|
|         415.29|         48.747|              0|        55.7148|
|            500|         48.747|              0|            100|
|           -500|        60.1479|              0|            100|
|       -399.845|        60.1479|              0|        47.8097|
|       -319.722|        60.1479|              0|        1.15258|
|       -255.623|        60.1479|              0|       -42.8723|
|       -204.343|        60.1479|              0|       -85.1529|
|        -163.32|        60.1479|              0|       -125.703|
|       -130.501|        60.1479|              0|       -164.078|
|       -104.246|        60.1479|              0|       -199.562|
|       -83.2423|        60.1479|              0|        -231.31|
|       -66.4392|        60.1479|              0|       -258.543|
|       -52.9966|        60.1479|              0|       -280.791|
|       -42.2426|        60.1479|              0|       -298.054|
|       -33.6394|        60.1479|              0|        -310.81|
|       -26.7568|        60.1479|              0|       -319.846|
|       -21.2507|        60.1479|              0|       -326.033|
|       -16.8459|        60.1479|              0|       -330.163|
|        -13.322|        60.1479|              0|       -332.866|
|       -10.5029|        60.1479|              0|       -334.611|
|       -8.24761|        60.1479|              0|       -335.726|
|       -6.44338|        60.1479|              0|        -336.43|
|             -5|        60.1479|              0|       -336.872|
|          -4.25|        60.1479|              0|       -337.058|
|           -3.5|        60.1479|              0|       -337.214|
|          -2.75|        60.1479|              0|        -337.34|
|             -2|        60.1479|              0|       -337.436|
|           -1.5|        60.1479|              0|       -337.483|
|             -1|        60.1479|              0|       -337.517|
|           -0.5|        60.1479|              0|       -337.537|
|              0|        60.1479|              0|       -337.544|
|            0.5|        60.1479|              0|       -337.537|
|              1|        60.1479|              0|       -337.517|
|            1.5|        60.1479|              0|       -337.483|
|              2|        60.1479|              0|       -337.436|
|           2.75|        60.1479|              0|       -337.341|
|            3.5|        60.1479|              0|       -337.215|
|           4.25|        60.1479|              0|       -337.059|
|              5|        60.1479|              0|       -336.873|
|        7.65148|        60.1479|              0|       -335.979|
|        10.8333|        60.1479|              0|        -334.43|
|        14.6514|        60.1479|              0|       -331.918|
|        19.2332|        60.1479|              0|        -328.03|
|        24.7313|        60.1479|              0|       -322.252|
|         31.329|        60.1479|              0|       -313.992|
|        39.2463|        60.1479|              0|       -302.651|
|         48.747|        60.1479|              0|       -287.734|
|        60.1479|        60.1479|              0|       -268.979|
|         73.829|        60.1479|              0|        -246.43|
|        90.2463|        60.1479|              0|       -220.428|
|        109.947|        60.1479|              0|       -191.505|
|        133.588|        60.1479|              0|       -160.262|
|        161.957|        60.1479|              0|       -127.254|
|            196|        60.1479|              0|       -92.9225|
|        236.851|        60.1479|              0|       -57.5479|
|        285.873|        60.1479|              0|       -21.1958|
|        344.699|        60.1479|              0|        16.3982|
|         415.29|        60.1479|              0|        56.0973|
|            500|        60.1479|              0|            100|
|           -500|         73.829|              0|            100|
|       -399.845|         73.829|              0|        48.4784|
|       -319.722|         73.829|              0|         2.5694|
|       -255.623|         73.829|              0|       -40.4702|
|       -204.343|         73.829|              0|       -81.3749|
|        -163.32|         73.829|              0|       -119.994|
|       -130.501|         73.829|              0|       -155.732|
|       -104.246|         73.829|              0|       -187.789|
|       -83.2423|         73.829|              0|       -215.394|
|       -66.4392|         73.829|              0|       -238.049|
|       -52.9966|         73.829|              0|       -255.716|
|       -42.2426|         73.829|              0|       -268.834|
|       -33.6394|         73.829|              0|       -278.169|
|       -26.7568|         73.829|              0|       -284.587|
|       -21.2507|         73.829|              0|       -288.887|
|       -16.8459|         73.829|              0|       -291.712|
|        -13.322|         73.829|              0|       -293.542|
|       -10.5029|         73.829|              0|       -294.716|
|       -8.24761|         73.829|              0|       -295.462|
|       -6.44338|         73.829|              0|       -295.932|
|             -5|         73.829|              0|       -296.226|
|          -4.25|         73.829|              0|        -296.35|
|           -3.5|         73.829|              0|       -296.453|
|          -2.75|         73.829|              0|       -296.537|
|             -2|         73.829|              0|       -296.601|
|           -1.5|         73.829|              0|       -296.632|
|             -1|         73.829|              0|       -296.655|
|           -0.5|         73.829|              0|       -296.668|
|              0|         73.829|              0|       -296.673|
|            0.5|         73.829|              0|       -296.668|
|              1|         73.829|              0|       -296.655|
|            1.5|         73.829|              0|       -296.632|
|              2|         73.829|              0|       -296.601|
|           2.75|         73.829|              0|       -296.537|
|            3.5|         73.829|              0|       -296.454|
|           4.25|         73.829|              0|        -296.35|
|              5|         73.829|              0|       -296.226|
|        7.65148|         73.829|              0|        -295.63|
|        10.8333|         73.829|              0|       -294.593|
|        14.6514|         73.829|              0|         -292.9|
|        19.2332|         73.829|              0|       -290.255|
|        24.7313|         73.829|              0|       -286.265|
|         31.329|         73.829|              0|       -280.444|
|        39.2463|         73.829|              0|        -272.23|
|         48.747|         73.829|              0|       -261.052|
|        60.1479|         73.829|              0|        -246.43|
|         73.829|         73.829|              0|       -228.093|
|        90.2463|         73.829|              0|        -206.05|
|        109.947|         73.829|              0|       -180.592|
|        133.588|         73.829|              0|       -152.203|
|        161.957|         73.829|              0|       -121.438|
|            196|         73.829|              0|       -88.8132|
|        236.851|         73.829|              0|       -54.7138|
|        285.873|         73.829|              0|       -19.3139|
|        344.699|         73.829|              0|        17.5518|
|         415.29|         73.829|              0|        56.6558|
|            500|         73.829|              0|            100|
|           -500|        90.2463|              0|            100|
|       -399.845|        90.2463|              0|        49.4455|
|       -319.722|        90.2463|              0|        4.60708|
|       -255.623|        90.2463|              0|       -37.0481|
|       -204.343|        90.2463|              0|        -76.071|
|        -163.32|        90.2463|              0|       -112.147|
|       -130.501|        90.2463|              0|       -144.586|
|       -104.246|        90.2463|              0|       -172.638|
|       -83.2423|        90.2463|              0|       -195.782|
|       -66.4392|        90.2463|              0|       -213.934|
|       -52.9966|        90.2463|              0|       -227.488|
|       -42.2426|        90.2463|              0|       -237.181|
|       -33.6394|        90.2463|              0|       -243.875|
|       -26.7568|        90.2463|              0|       -248.375|
|       -21.2507|        90.2463|              0|       -251.343|
|       -16.8459|        90.2463|              0|       -253.273|
|        -13.322|        90.2463|              0|       -254.514|
|       -10.5029|        90.2463|              0|       -255.305|
|       -8.24761|        90.2463|              0|       -255.807|
|       -6.44338|        90.2463|              0|       -256.123|
|             -5|        90.2463|              0|        -256.32|
|          -4.25|        90.2463|              0|       -256.403|
|           -3.5|        90.2463|              0|       -256.472|
|          -2.75|        90.2463|              0|       -256.529|
|             -2|        90.2463|              0|       -256.571|
|           -1.5|        90.2463|              0|       -256.592|
|             -1|        90.2463|              0|       -256.607|
|           -0.5|        90.2463|              0|       -256.616|
|              0|        90.2463|              0|       -256.619|
|            0.5|        90.2463|              0|       -256.616|
|              1|        90.2463|              0|       -256.607|
|            1.5|        90.2463|              0|       -256.592|
|              2|        90.2463|              0|       -256.571|
|           2.75|        90.2463|              0|       -256.528|
|            3.5|        90.2463|              0|       -256.472|
|           4.25|        90.2463|              0|       -256.403|
|              5|        90.2463|              0|        -256.32|
|        7.65148|        90.2463|              0|       -255.919|
|        10.8333|        90.2463|              0|       -255.222|
|        14.6514|        90.2463|              0|       -254.077|
|        19.2332|        90.2463|              0|       -252.277|
|        24.7313|        90.2463|              0|       -249.536|
|         31.329|        90.2463|              0|       -245.477|
|        39.2463|        90.2463|              0|       -239.632|
|         48.747|        90.2463|              0|       -231.466|
|        60.1479|        90.2463|              0|       -220.428|
|         73.829|        90.2463|              0|        -206.05|
|        90.2463|        90.2463|              0|       -188.054|
|        109.947|        90.2463|              0|       -166.425|
|        133.588|        90.2463|              0|       -141.413|
|        161.957|        90.2463|              0|       -113.458|
|            196|        90.2463|              0|       -83.0679|
|        236.851|        90.2463|              0|       -50.6964|
|        285.873|        90.2463|              0|         -16.62|
|        344.699|        90.2463|              0|         19.214|
|         415.29|        90.2463|              0|        57.4638|
|            500|        90.2463|              0|            100|
|           -500|        109.947|              0|            100|
|       -399.845|        109.947|              0|        50.8291|
|       -319.722|        109.947|              0|        7.49986|
|       -255.623|        109.947|              0|       -32.2535|
|       -204.343|        109.947|              0|       -68.7844|
|        -163.32|        109.947|              0|       -101.658|
|       -130.501|        109.947|              0|       -130.203|
|       -104.246|        109.947|              0|       -153.889|
|       -83.2423|        109.947|              0|       -172.583|
|       -66.4392|        109.947|              0|       -186.628|
|       -52.9966|        109.947|              0|       -196.728|
|       -42.2426|        109.947|              0|       -203.735|
|       -33.6394|        109.947|              0|       -208.465|
|       -26.7568|        109.947|              0|       -211.594|
|       -21.2507|        109.947|              0|       -213.634|
|       -16.8459|        109.947|              0|       -214.951|
|        -13.322|        109.947|              0|       -215.794|
|       -10.5029|        109.947|              0|        -216.33|
|       -8.24761|        109.947|              0|       -216.668|
|       -6.44338|        109.947|              0|       -216.881|
|             -5|        109.947|              0|       -217.014|
|          -4.25|        109.947|              0|        -217.07|
|           -3.5|        109.947|              0|       -217.117|
|          -2.75|        109.947|              0|       -217.155|
|             -2|        109.947|              0|       -217.184|
|           -1.5|        109.947|              0|       -217.198|
|             -1|        109.947|              0|       -217.208|
|           -0.5|        109.947|              0|       -217.214|
|              0|        109.947|              0|       -217.216|
|            0.5|        109.947|              0|       -217.214|
|              1|        109.947|              0|       -217.208|
|            1.5|        109.947|              0|       -217.197|
|              2|        109.947|              0|       -217.183|
|           2.75|        109.947|              0|       -217.154|
|            3.5|        109.947|              0|       -217.117|
|           4.25|        109.947|              0|        -217.07|
|              5|        109.947|              0|       -217.014|
|        7.65148|        109.947|              0|       -216.744|
|        10.8333|        109.947|              0|       -216.272|
|        14.6514|        109.947|              0|       -215.496|
|        19.2332|        109.947|              0|       -214.271|
|        24.7313|        109.947|              0|       -212.391|
|         31.329|        109.947|              0|        -209.58|
|        39.2463|        109.947|              0|       -205.474|
|         48.747|        109.947|              0|       -199.622|
|        60.1479|        109.947|              0|       -191.505|
|         73.829|        109.947|              0|       -180.592|
|        90.2463|        109.947|              0|       -166.425|
|        109.947|        109.947|              0|       -148.721|
|        133.588|        109.947|              0|       -127.444|
|        161.957|        109.947|              0|       -102.811|
|            196|        109.947|              0|       -75.2167|
|        236.851|        109.947|              0|        -45.105|
|        285.873|        109.947|              0|       -12.8205|
|        344.699|        109.947|              0|        21.5797|
|         415.29|        109.947|              0|        58.6202|
|            500|        109.947|              0|            100|
|           -500|        133.588|              0|            100|
|       -399.845|        133.588|              0|        52.7837|
|       -319.722|        133.588|              0|        11.5425|
|       -255.623|        133.588|              0|       -25.6703|
|       -204.343|        133.588|              0|       -59.0308|
|        -163.32|        133.588|              0|       -88.0795|
|       -130.501|        133.588|              0|       -112.322|
|       -104.246|        133.588|              0|       -131.584|
|       -83.2423|        133.588|              0|       -146.154|
|       -66.4392|        133.588|              0|       -156.693|
|       -52.9966|        133.588|              0|       -164.042|
|       -42.2426|        133.588|              0|       -169.023|
|       -33.6394|        133.588|              0|       -172.329|
|       -26.7568|        133.588|              0|       -174.491|
|       -21.2507|        133.588|              0|        -175.89|
|       -16.8459|        133.588|              0|       -176.788|
|        -13.322|        133.588|              0|       -177.361|
|       -10.5029|        133.588|              0|       -177.725|
|       -8.24761|        133.588|              0|       -177.954|
|       -6.44338|        133.588|              0|       -178.098|
|             -5|        133.588|              0|       -178.188|
|          -4.25|        133.588|              0|       -178.226|
|           -3.5|        133.588|              0|       -178.258|
|          -2.75|        133.588|              0|       -178.283|
|             -2|        133.588|              0|       -178.303|
|           -1.5|        133.588|              0|       -178.312|
|             -1|        133.588|              0|       -178.319|
|           -0.5|        133.588|              0|       -178.323|
|              0|        133.588|              0|       -178.324|
|            0.5|        133.588|              0|       -178.323|
|              1|        133.588|              0|       -178.319|
|            1.5|        133.588|              0|       -178.312|
|              2|        133.588|              0|       -178.302|
|           2.75|        133.588|              0|       -178.283|
|            3.5|        133.588|              0|       -178.257|
|           4.25|        133.588|              0|       -178.225|
|              5|        133.588|              0|       -178.187|
|        7.65148|        133.588|              0|       -178.004|
|        10.8333|        133.588|              0|       -177.685|
|        14.6514|        133.588|              0|       -177.158|
|        19.2332|        133.588|              0|       -176.323|
|        24.7313|        133.588|              0|       -175.037|
|         31.329|        133.588|              0|         -173.1|
|        39.2463|        133.588|              0|       -170.241|
|         48.747|        133.588|              0|       -166.107|
|        60.1479|        133.588|              0|       -160.262|
|         73.829|        133.588|              0|       -152.203|
|        90.2463|        133.588|              0|       -141.413|
|        109.947|        133.588|              0|       -127.444|
|        133.588|        133.588|              0|       -110.011|
|        161.957|        133.588|              0|       -89.0604|
|            196|        133.588|              0|       -64.7759|
|        236.851|        133.588|              0|        -37.494|
|        285.873|        133.588|              0|       -7.55696|
|        344.699|        133.588|              0|        24.8978|
|         415.29|        133.588|              0|        60.2545|
|            500|        133.588|              0|            100|
|           -500|        161.957|              0|            100|
|       -399.845|        161.957|              0|        55.5014|
|       -319.722|        161.957|              0|        17.0835|
|       -255.623|        161.957|              0|       -16.8509|
|       -204.343|        161.957|              0|       -46.3667|
|        -163.32|        161.957|              0|       -71.1171|
|       -130.501|        161.957|              0|       -90.9218|
|       -104.246|        161.957|              0|        -106.01|
|       -83.2423|        161.957|              0|       -116.997|
|       -66.4392|        161.957|              0|       -124.699|
|       -52.9966|        161.957|              0|       -129.942|
|       -42.2426|        161.957|              0|       -133.434|
|       -33.6394|        161.957|              0|       -135.725|
|       -26.7568|        161.957|              0|        -137.21|
|       -21.2507|        161.957|              0|       -138.166|
|       -16.8459|        161.957|              0|       -138.778|
|        -13.322|        161.957|              0|       -139.167|
|       -10.5029|        161.957|              0|       -139.414|
|       -8.24761|        161.957|              0|        -139.57|
|       -6.44338|        161.957|              0|       -139.667|
|             -5|        161.957|              0|       -139.728|
|          -4.25|        161.957|              0|       -139.754|
|           -3.5|        161.957|              0|       -139.775|
|          -2.75|        161.957|              0|       -139.792|
|             -2|        161.957|              0|       -139.805|
|           -1.5|        161.957|              0|       -139.812|
|             -1|        161.957|              0|       -139.816|
|           -0.5|        161.957|              0|       -139.819|
|              0|        161.957|              0|        -139.82|
|            0.5|        161.957|              0|       -139.819|
|              1|        161.957|              0|       -139.816|
|            1.5|        161.957|              0|       -139.811|
|              2|        161.957|              0|       -139.805|
|           2.75|        161.957|              0|       -139.792|
|            3.5|        161.957|              0|       -139.774|
|           4.25|        161.957|              0|       -139.753|
|              5|        161.957|              0|       -139.727|
|        7.65148|        161.957|              0|       -139.603|
|        10.8333|        161.957|              0|       -139.386|
|        14.6514|        161.957|              0|       -139.028|
|        19.2332|        161.957|              0|        -138.46|
|        24.7313|        161.957|              0|       -137.582|
|         31.329|        161.957|              0|       -136.253|
|        39.2463|        161.957|              0|       -134.278|
|         48.747|        161.957|              0|       -131.392|
|        60.1479|        161.957|              0|       -127.254|
|         73.829|        161.957|              0|       -121.438|
|        90.2463|        161.957|              0|       -113.458|
|        109.947|        161.957|              0|       -102.811|
|        133.588|        161.957|              0|       -89.0604|
|        161.957|        161.957|              0|       -71.9198|
|            196|        161.957|              0|       -51.3213|
|        236.851|        161.957|              0|       -27.4061|
|        285.873|        161.957|              0|      -0.423963|
|        344.699|        161.957|              0|        29.4675|
|         415.29|        161.957|              0|        62.5284|
|            500|        161.957|              0|            100|
|           -500|            196|              0|            100|
|       -399.845|            196|              0|        59.2061|
|       -319.722|            196|              0|        24.4989|
|       -255.623|            196|              0|       -5.37448|
|       -204.343|            196|              0|       -30.4729|
|        -163.32|            196|              0|       -50.6912|
|       -130.501|            196|              0|       -66.2161|
|       -104.246|            196|              0|       -77.6032|
|       -83.2423|            196|              0|       -85.6352|
|       -66.4392|            196|              0|       -91.1292|
|       -52.9966|            196|              0|       -94.8023|
|       -42.2426|            196|              0|       -97.2183|
|       -33.6394|            196|              0|       -98.7894|
|       -26.7568|            196|              0|       -99.8027|
|       -21.2507|            196|              0|       -100.452|
|       -16.8459|            196|              0|       -100.867|
|        -13.322|            196|              0|        -101.13|
|       -10.5029|            196|              0|       -101.297|
|       -8.24761|            196|              0|       -101.402|
|       -6.44338|            196|              0|       -101.468|
|             -5|            196|              0|       -101.509|
|          -4.25|            196|              0|       -101.526|
|           -3.5|            196|              0|       -101.541|
|          -2.75|            196|              0|       -101.552|
|             -2|            196|              0|       -101.561|
|           -1.5|            196|              0|       -101.566|
|             -1|            196|              0|       -101.569|
|           -0.5|            196|              0|        -101.57|
|              0|            196|              0|       -101.571|
|            0.5|            196|              0|        -101.57|
|              1|            196|              0|       -101.568|
|            1.5|            196|              0|       -101.565|
|              2|            196|              0|       -101.561|
|           2.75|            196|              0|       -101.552|
|            3.5|            196|              0|        -101.54|
|           4.25|            196|              0|       -101.526|
|              5|            196|              0|       -101.508|
|        7.65148|            196|              0|       -101.424|
|        10.8333|            196|              0|       -101.278|
|        14.6514|            196|              0|       -101.035|
|        19.2332|            196|              0|        -100.65|
|        24.7313|            196|              0|       -100.054|
|         31.329|            196|              0|       -99.1481|
|        39.2463|            196|              0|       -97.7955|
|         48.747|            196|              0|       -95.8057|
|        60.1479|            196|              0|       -92.9224|
|         73.829|            196|              0|       -88.8132|
|        90.2463|            196|              0|       -83.0678|
|        109.947|            196|              0|       -75.2167|
|        133.588|            196|              0|       -64.7759|
|        161.957|            196|              0|       -51.3213|
|            196|            196|              0|       -34.5717|
|        236.851|            196|              0|        -14.441|
|        285.873|            196|              0|        8.99021|
|        344.699|            196|              0|        35.6215|
|         415.29|            196|              0|        65.6312|
|            500|            196|              0|            100|
|           -500|        236.851|              0|            100|
|       -399.845|        236.851|              0|        64.1348|
|       -319.722|        236.851|              0|        34.1464|
|       -255.623|        236.851|              0|        9.08153|
|       -204.343|        236.851|              0|       -11.2157|
|        -163.32|        236.851|              0|        -26.934|
|       -130.501|        236.851|              0|        -38.561|
|       -104.246|        236.851|              0|       -46.8213|
|       -83.2423|        236.851|              0|       -52.5033|
|       -66.4392|        236.851|              0|       -56.3184|
|       -52.9966|        236.851|              0|        -58.836|
|       -42.2426|        236.851|              0|       -60.4773|
|       -33.6394|        236.851|              0|       -61.5382|
|       -26.7568|        236.851|              0|       -62.2198|
|       -21.2507|        236.851|              0|       -62.6557|
|       -16.8459|        236.851|              0|       -62.9334|
|        -13.322|        236.851|              0|       -63.1097|
|       -10.5029|        236.851|              0|       -63.2211|
|       -8.24761|        236.851|              0|       -63.2913|
|       -6.44338|        236.851|              0|       -63.3353|
|             -5|        236.851|              0|       -63.3627|
|          -4.25|        236.851|              0|       -63.3742|
|           -3.5|        236.851|              0|       -63.3839|
|          -2.75|        236.851|              0|       -63.3916|
|             -2|        236.851|              0|       -63.3975|
|           -1.5|        236.851|              0|       -63.4004|
|             -1|        236.851|              0|       -63.4024|
|           -0.5|        236.851|              0|       -63.4036|
|              0|        236.851|              0|        -63.404|
|            0.5|        236.851|              0|       -63.4035|
|              1|        236.851|              0|       -63.4022|
|            1.5|        236.851|              0|       -63.4001|
|              2|        236.851|              0|       -63.3971|
|           2.75|        236.851|              0|       -63.3911|
|            3.5|        236.851|              0|       -63.3832|
|           4.25|        236.851|              0|       -63.3735|
|              5|        236.851|              0|       -63.3618|
|        7.65148|        236.851|              0|       -63.3057|
|        10.8333|        236.851|              0|       -63.2075|
|        14.6514|        236.851|              0|       -63.0453|
|        19.2332|        236.851|              0|       -62.7873|
|        24.7313|        236.851|              0|       -62.3871|
|         31.329|        236.851|              0|       -61.7782|
|        39.2463|        236.851|              0|       -60.8656|
|         48.747|        236.851|              0|       -59.5166|
|        60.1479|        236.851|              0|       -57.5479|
|         73.829|        236.851|              0|       -54.7138|
|        90.2463|        236.851|              0|       -50.6963|
|        109.947|        236.851|              0|        -45.105|
|        133.588|        236.851|              0|        -37.494|
|        161.957|        236.851|              0|       -27.4061|
|            196|        236.851|              0|        -14.441|
|        236.851|        236.851|              0|        1.67209|
|        285.873|        236.851|              0|        21.0429|
|        344.699|        236.851|              0|        43.6892|
|         415.29|        236.851|              0|        69.7646|
|            500|        236.851|              0|            100|
|           -500|        285.873|              0|            100|
|       -399.845|        285.873|              0|        70.5078|
|       -319.722|        285.873|              0|         46.311|
|       -255.623|        285.873|              0|        26.6942|
|       -204.343|        285.873|              0|        11.3659|
|        -163.32|        285.873|              0|     -0.0908694|
|       -130.501|        285.873|              0|       -8.30504|
|       -104.246|        285.873|              0|       -13.9962|
|       -83.2423|        285.873|              0|       -17.8382|
|       -66.4392|        285.873|              0|       -20.3836|
|       -52.9966|        285.873|              0|        -22.048|
|       -42.2426|        285.873|              0|       -23.1264|
|       -33.6394|        285.873|              0|       -23.8207|
|       -26.7568|        285.873|              0|       -24.2656|
|       -21.2507|        285.873|              0|       -24.5495|
|       -16.8459|        285.873|              0|       -24.7302|
|        -13.322|        285.873|              0|       -24.8448|
|       -10.5029|        285.873|              0|       -24.9173|
|       -8.24761|        285.873|              0|       -24.9629|
|       -6.44338|        285.873|              0|       -24.9914|
|             -5|        285.873|              0|       -25.0092|
|          -4.25|        285.873|              0|       -25.0167|
|           -3.5|        285.873|              0|       -25.0229|
|          -2.75|        285.873|              0|       -25.0279|
|             -2|        285.873|              0|       -25.0317|
|           -1.5|        285.873|              0|       -25.0336|
|             -1|        285.873|              0|       -25.0349|
|           -0.5|        285.873|              0|       -25.0357|
|              0|        285.873|              0|       -25.0359|
|            0.5|        285.873|              0|       -25.0356|
|              1|        285.873|              0|       -25.0348|
|            1.5|        285.873|              0|       -25.0334|
|              2|        285.873|              0|       -25.0314|
|           2.75|        285.873|              0|       -25.0275|
|            3.5|        285.873|              0|       -25.0224|
|           4.25|        285.873|              0|        -25.016|
|              5|        285.873|              0|       -25.0084|
|        7.65148|        285.873|              0|       -24.9719|
|        10.8333|        285.873|              0|        -24.908|
|        14.6514|        285.873|              0|       -24.8024|
|        19.2332|        285.873|              0|       -24.6345|
|        24.7313|        285.873|              0|       -24.3737|
|         31.329|        285.873|              0|       -23.9762|
|        39.2463|        285.873|              0|       -23.3794|
|         48.747|        285.873|              0|       -22.4941|
|        60.1479|        285.873|              0|       -21.1958|
|         73.829|        285.873|              0|       -19.3138|
|        90.2463|        285.873|              0|       -16.6199|
|        109.947|        285.873|              0|       -12.8204|
|        133.588|        285.873|              0|       -7.55694|
|        161.957|        285.873|              0|      -0.423951|
|            196|        285.873|              0|        8.99022|
|        236.851|        285.873|              0|        21.0429|
|        285.873|        285.873|              0|        35.9821|
|        344.699|        285.873|              0|        53.9509|
|         415.29|        285.873|              0|        75.1187|
|            500|        285.873|              0|            100|
|           -500|        344.699|              0|            100|
|       -399.845|        344.699|              0|        78.5025|
|       -319.722|        344.699|              0|        61.1851|
|       -255.623|        344.699|              0|        47.5345|
|       -204.343|        344.699|              0|         37.192|
|        -163.32|        344.699|              0|        29.6802|
|       -130.501|        344.699|              0|         24.421|
|       -104.246|        344.699|              0|         20.843|
|       -83.2423|        344.699|              0|         18.459|
|       -66.4392|        344.699|              0|        16.8939|
|       -52.9966|        344.699|              0|        15.8768|
|       -42.2426|        344.699|              0|        15.2204|
|       -33.6394|        344.699|              0|         14.799|
|       -26.7568|        344.699|              0|        14.5294|
|       -21.2507|        344.699|              0|        14.3576|
|       -16.8459|        344.699|              0|        14.2483|
|        -13.322|        344.699|              0|         14.179|
|       -10.5029|        344.699|              0|        14.1353|
|       -8.24761|        344.699|              0|        14.1077|
|       -6.44338|        344.699|              0|        14.0905|
|             -5|        344.699|              0|        14.0798|
|          -4.25|        344.699|              0|        14.0753|
|           -3.5|        344.699|              0|        14.0715|
|          -2.75|        344.699|              0|        14.0685|
|             -2|        344.699|              0|        14.0662|
|           -1.5|        344.699|              0|        14.0651|
|             -1|        344.699|              0|        14.0643|
|           -0.5|        344.699|              0|        14.0638|
|              0|        344.699|              0|        14.0637|
|            0.5|        344.699|              0|        14.0639|
|              1|        344.699|              0|        14.0644|
|            1.5|        344.699|              0|        14.0653|
|              2|        344.699|              0|        14.0664|
|           2.75|        344.699|              0|        14.0688|
|            3.5|        344.699|              0|        14.0719|
|           4.25|        344.699|              0|        14.0758|
|              5|        344.699|              0|        14.0804|
|        7.65148|        344.699|              0|        14.1025|
|        10.8333|        344.699|              0|        14.1411|
|        14.6514|        344.699|              0|         14.205|
|        19.2332|        344.699|              0|        14.3067|
|        24.7313|        344.699|              0|        14.4646|
|         31.329|        344.699|              0|        14.7054|
|        39.2463|        344.699|              0|        15.0677|
|         48.747|        344.699|              0|        15.6061|
|        60.1479|        344.699|              0|        16.3983|
|         73.829|        344.699|              0|        17.5518|
|        90.2463|        344.699|              0|         19.214|
|        109.947|        344.699|              0|        21.5798|
|        133.588|        344.699|              0|        24.8978|
|        161.957|        344.699|              0|        29.4675|
|            196|        344.699|              0|        35.6215|
|        236.851|        344.699|              0|        43.6892|
|        285.873|        344.699|              0|        53.9509|
|        344.699|        344.699|              0|         66.611|
|         415.29|        344.699|              0|        81.8493|
|            500|        344.699|              0|            100|
|           -500|         415.29|              0|            100|
|       -399.845|         415.29|              0|        88.2653|
|       -319.722|         415.29|              0|        78.9478|
|       -255.623|         415.29|              0|        71.7575|
|       -204.343|         415.29|              0|         66.429|
|        -163.32|         415.29|              0|        62.6339|
|       -130.501|         415.29|              0|        60.0179|
|       -104.246|         415.29|              0|        58.2584|
|       -83.2423|         415.29|              0|        57.0956|
|       -66.4392|         415.29|              0|        56.3365|
